index,weight
nunique_device-os-channel_device-os,0
timedelta_rev_channel,0
hourvar_ip-device-os-channel,0
nunique_app-os-channel_app,0
timemin_ip-app,0
timevar_device,0
timemean_device,0
nunique_device-channel_channel,0
timemax_device,0
timeDD_ip-device,0
timediff-minmax_ip-device-os-channel,0
nunique_ip-app-device-os-channel_ip-app-os-channel,0
timedelta_app,0
timedelta_rev_os-channel,0
totalRatioByDay_app-channel,0
timedelta_rev_os,0
totalcount_ip-device-os-channel,0
totalCountByDay_app-os-channel,0
timemean_ip-app-os,0
nunique_ip-app-device-os-channel_app-os,0
