index,weight
timediff-meadian_ip-app,0
timedelta_device,0
timedelta_rev_device-os-channel,0
timevar_ip-device-os,0
totalRatioByDay_ip-app-device-os-channel,0
timeDD_app-os-channel,0
nunique_ip-app-device-channel_app-channel,0
countratio_app-os-channel,0
nunique_device-os-channel_device-os,0
nunique_ip-app-os-channel_ip,0
countratio_app-channel,0
nunique_app-device-channel_channel,0
count_ip-device-os-channel,0
count_ip-app-device-os-channel,0
timevar_app-device-channel,0
dayvar_device-os,0
timedelta_rev_channel,0
totalCountByDay_ip-app-device-os,0
timediff-meadian_os,0
timemax_os,0
timemean_ip,0
timeskew_ip-app-device-channel,0
totalCountByDay_ip-device-os-channel,0
timevar_os-channel,0
timediff-meadian_os-channel,0
countratio_ip-device-channel,0
timemedian_os-channel,0
countratio_ip-app-device,0
nunique_device-os-channel_os-channel,0
totalRatioByDay_app-device-os-channel,0
sameClickTimeCount_ip-os-channel,0
timediff-minmax_ip-device-channel,0
sameClickTimeCount_ip-app-channel,0
timemean_ip-app-os,0
timedelta_device-os,0
timedelta2_rev_app-channel,0
timedelta_rev_app-device-os,0
nunique_ip-app-device_ip-app,0
nunique_ip-device-os-channel_ip-device-channel,0
timemin_ip,0
timedelta_ip-os,0
totalRatioByDay_ip-channel,0
timemean_ip-app-device-os-channel,0
count_ip-os,0
totalcount_ip,0
timeDD_rev_device-os,0
dayvar_device,0
timedelta2_rev_ip-app-device-channel,0
hourvar_ip-device-os-channel,0
nunique_app-channel_channel,0
totalCountByDay_ip-device-channel,0
timedelta_rev_app-os,0
countratio_ip-device-os-channel,0
nunique_ip-app-device-os_ip-device,0
sameClickTimeCount_ip-app-os-channel,0
totalCountByDay_channel,0
timevar_device-os-channel,0
totalcount_ip-app-channel,0
